,Clean_text,Views_per_day
844,"['astroworld', 'festival', 'tragedy', 'student', 'bharti', 'shahani', 'brain', 'travis', 'scott']",2471.0
845,"['imran', 'khan', 'salary']",721.0
846,"['nestle', 'longlist', 'food', 'product']",1442.0
847,"['china', 'volcano', 'unrest', 'video', 'fate', 'critic']",1442.0
848,"['force', 'advance', 'towards', 'kyiv', 'direction']",5767.0
849,"['great', 'fall', 'china', 'wideangle']",3453.0
850,"['trade', 'rupees']",89500.0
851,"['company', 'china']",1439.0
852,"['govt', 'amidst', 'battle', 'privacy', 'whatsapp', 'user', 'india']",1439.0
853,"['china', 'explanation', 'cop']",2462.0
854,"['russia', 'range', 'missile', 'system', 'india']",2462.0
855,"['russia', 'mig', 'sukhoi', 'sumki', 'fighter', 'jet', 'india']",718.0
856,"['country', 'equality']",1433.0
857,"['desperate', 'pakistan', 'record', 'interest']",4300.0
858,"['russia', 'ukraine', 'war', 'sanction', 'canadians', 'trudeau']",5733.0
859,"['afghan', 'force', 'taliban', 'clash', 'herat', 'afghanistan', 'ground', 'report']",1717.0
860,"['china', 'omicron', 'hotspot']",3433.0
861,"['meet', 'boji', 'dog', 'commuter', 'ferry', 'bus', 'metro', 'train', 'istanbul']",2142.0
862,"['warship', 'saudi', 'arabia']",17133.0
863,"['expert', 'warns', 'covid', 'wave', 'england', 'coronavirus', 'pandemic']",1425.0
864,"['coronavirus', 'india', 'kit', 'china']",711.0
865,"['kim', 'jong', 'pic', 'spark', 'kim', 'jong', 'north', 'korea']",711.0
866,"['stakeholders', 'country', 'china', 'pay', 'coronavirus']",711.0
867,"['paper', 'hint', 'russia', 'collapse']",17067.0
868,"['india', 'maritime', 'deal', 'sri', 'lanka']",8533.0
869,"['pakistan', 'maryam', 'sharif', 'jibe', 'imran', 'khan', 'wife', 'jemima', 'goldsmith']",1552.0
870,"['modi', 'cabinet', 'security', 'meet', 'crash', 'cds', 'bipin', 'rawat', 'chopper', 'crash']",2839.0
871,"['medium', 'kremlin', 'talk', 'ukraine', 'belarus', 'russiaukraine', 'conflict']",5678.0
872,"['vaccine', 'scrutiny']",1417.0
873,"['china', 'seven', 'sins', 'video']",354.0
874,"['putin', 'fighter', 'ukraine']",5667.0
875,"['bangladesh', 'knock', 'new', 'zealand', 'out', 'review']",283.0
876,"['imran', 'khan', 'smithed', 'pak', 'army', 'chief']",8500.0
877,"['suez', 'canal', 'pass', 'suez', 'canal']",1414.0
878,"['nyt', 'reader', 'strike']",8483.0
879,"['upadhyay', 'international', 'politics', 'india', 'protest']",1414.0
880,"['sri', 'lanka', 'power', 'hour']",3393.0
881,"['how', 'jinping', 'plan']",1411.0
882,"['germany', 'nato', 'operation', 'lithuania', 'troop']",4233.0
883,"['joke', 'that', 'pakistan', 'science', 'technology', 'minister']",706.0
884,"['bangladesh', 'rohingya', 'refugee', 'facility', 'bhasan', 'char', 'island']",1411.0
885,"['harry', 'meghan', 'interview', 'oprah', 'winfrey', 'meghan', 'child']",1411.0
886,"['infection', 'hong', 'kong', 'wet', 'market']",2112.0
887,"['ashraf', 'ghani', 'kabul', 'taliban', 'afghanistan']",1690.0
888,"['indiachina', 'border', 'face']",704.0
889,"['passengers', 'woman']",2112.0
890,"['israel', 'strike', 'gaza', 'strip', 'response', 'attack']",8450.0
891,"['india', 'relevance', 'reservation']",2414.0
892,"['china', 'threat', 'taiwan', 'invasion']",36143.0
893,"['iran', 'israel', 'clash', 'retaliatory', 'attack', 'war', 'west', 'asia', 'post']",1700.0
894,"['thousands', 'putin', 'russia']",1406.0
895,"['china', 'announces', 'sale', 'oil', 'reserve']",1870.0
896,"['chopper', 'ladakh']",701.0
897,"['united', 'states', 'philippines', 'joint', 'drill']",8417.0
898,"['debt', 'time', 'bomb', 'china', 'hid']",2400.0
899,"['plus', 'afghanistan']",1867.0
900,"['stock', 'market']",5589.0
901,"['coronavirus', 'impact', 'chinese', 'telecom', 'company']",699.0
902,"['who', 'hypocrisy', 'naming', 'virus', 'variants']",1397.0
903,"['china', 'kit', 'government', 'nepal', 'coronavirus']",699.0
904,"['wuhan', 'coronavirus', 'china', 'criticism', 'italy', 'wuhan', 'coronavirus']",699.0
905,"['women', 'army', 'battle', 'rape', 'assault']",2395.0
906,"['antivaccination', 'protester', 'france', 'hundreds', 'protest', 'vaccine', 'mandate']",3353.0
907,"['russia', 'navy', 'destroyer', 'standoff', 'sea', 'japan', 'word']",2096.0
908,['recession'],56333.0
909,"['exchief', 'outbreak', 'result', 'escape', 'virus', 'wuhan', 'lab']",697.0
910,"['denmark', 'russia']",23905.0
911,"['russia', 'action', 'debt', 'default', 'business']",8350.0
912,"['ukraine', 'direct', 'elon', 'musk', 'support', 'truckers']",4175.0
913,"['uproar', 'sri', 'lanka', 'chinese', 'project']",1389.0
914,"['russia', 'help', 'fighter', 'ukraine', 'both', 'side', 'fighter', 'army']",5556.0
915,"['corruption', 'jinping', 'family']",1389.0
916,"['tanzania', 'kit', 'goat', 'sheep', 'covid']",692.0
917,"['taliban', 'control', 'afghanistan', 'capital', 'kabul', 'ashraf', 'ghani']",1660.0
918,"['macron', 'putin']",16600.0
919,"['support', 'ukraine', 'nations', 'arm', 'ukraine']",5522.0
920,"['china', 'food']",1381.0
921,"['china', 'missile', 'south', 'china', 'sea', 'uschina']",1381.0
922,"['north', 'korea', 'heat', 'united', 'states', 'president', 'joe', 'biden', 'bulletin']",1381.0
923,"['russia', 'ukraine', 'kyiv', 'donbas']",8283.0
924,"['bill', 'gates', 'islamabad']",4142.0
925,"['myanmar', 'india', 'officer', 'parthasarthy', 'former', 'diplomat']",1378.0
926,"['ukraine', 'war', 'west', 'ukraine', 'weapon', 'russia']",16533.0
927,"['france', 'nation', 'boycott']",1375.0
928,"['conflict', 'modi', 'president', 'putin', 'ceasefire']",5500.0
929,"['russiaukraine', 'war', 'update', 'zelensky', 'nato']",5500.0
930,"['tensions', 'war', 'imminent', 'wideangle']",3300.0
931,"['goof', 'pakistan', 'minister', 'mics']",2062.0
932,"['india', 'chabahar', 'railway', 'project']",1375.0
933,"['force', 'kyiv', 'effort', 'capital']",5500.0
934,"['president', 'vladimir', 'putin', 'west', 'culture']",8233.0
935,"['strike', 'video', 'army', 'terror', 'camp', 'pok']",457.0
936,"['trump', 'biden', 'crisis', 'afghanistan', 'taliban', 'kabul']",1647.0
937,"['conflict', 'ukraine', 'soldier', 'civilian', 'updates']",5478.0
938,"['diwali', 'life']",1369.0
939,"['how', 'china', 'twitter']",682.0
940,"['fungus', 'case', 'fungus', 'india']",1364.0
941,"['joe', 'biden', 'saint']",1364.0
942,"['how', 'india', 'threat']",1361.0
943,"['inside', 'vladimir', 'putin', 'mind']",4075.0
944,"['people', 'china', 'wuhan', 'lockdown']",679.0
945,"['china', 'america', 'move', 'dragon']",1356.0
946,"['fields', 'tree', 'batch', 'aid', 'arrives', 'tonga', 'climate']",3253.0
947,"['people', 'kabul', 'airport', 'exodus', 'afghanistan', 'updates']",1627.0
948,"['india', 'mastercard', 'ban']",1479.0
949,"['deepfake', 'president', 'ukraine', 'war']",5411.0
950,"['troop', 'clash', 'army', 'intelligence']",676.0
951,"['china', 'economy', 'time', 'decade']",676.0
952,"['china', 'coronavirus', 'outbreak']",676.0
953,"['fall', 'panjshir', 'pakistan']",1804.0
954,"['india', 'island', 'base', 'ocean']",1350.0
955,"['weakness', 'people', 'liberation', 'army']",675.0
956,"['russia', 'india', 'neutrality', 'ukraine']",8100.0
957,"['nepal', 'sri', 'lanka', 'way']",16200.0
958,"['turkiye', 'concern', 'finland', 'sweden', 'membership', 'nato', 'chief']",48600.0
959,"['russia', 'vacuum', 'bomb', 'ukraine']",5378.0
960,"['ukraine', 'direct', 'did', 'nato', 'betray', 'russia']",4033.0
961,"['home', 'president', 'zelensky', 'russia', 'ukrainians', 'soldier', 'invasion']",5378.0
962,"['ground', 'report', 'israel', 'rocket', 'strike', 'upadhyay']",1344.0
963,"['pakistan', 'heading', 'towards', 'war', 'bailout', 'talk']",23095.0
964,"['navic', 'india', 'navigation', 'system']",34714.0
965,"['plus', 'saudi', 'arabia', 'iran', 'rivalry']",3227.0
966,"['afghanistan', 'taliban', 'nrf', 'arm', 'panjshir', 'valley']",1785.0
967,"['rule', 'kim', 'jong', 'north', 'korea']",3220.0
968,"['man', 'citizenship']",335.0
969,"['conflict', 'missile', 'oil', 'terminal', 'town', 'vasylkiv']",5344.0
970,"['will', 'europe', 'russia', 'ukraine', 'invasion']",5333.0
971,"['china', 'india', 'integrity']",667.0
972,"['press', 'india', 'quad', 'link']",1331.0
973,"['beirut', 'people', 'france', 'takeover', 'lebanon']",1331.0
974,"['big', 'takeaway', 'india', 'state', 'election', 'result']",5322.0
975,"['gaffes', 'hits', 'misses', 'decoding', 'biden', 'state', 'union', 'address']",5322.0
976,"['chinese', 'investment']",664.0
977,"['report', 'isis', 'attack', 'kabul', 'airport', 'blast']",1767.0
978,"['congresswoman', 'ilhan', 'omar', 'pakistan']",7917.0
979,"['power', 'diwali']",2262.0
980,"['bomber', 'taliban', 'position', 'afghanistan', 'kunduz', 'sare', 'pul']",1583.0
981,"['china', 'russia', 'friendship', 'west', 'standard', 'ukraine']",5278.0
982,"['upadhyay', 'great', 'showdown', 'putin', 'navalny']",1317.0
983,"['china', 'warplane', 'taiwan', 'air', 'defence', 'zone']",22571.0
984,"['story', 'chinese', 'general', 'threatenes', 'taiwan', 'china', 'taiwan', 'face']",658.0
985,"['interview', 'general', 'bipin', 'rawat']",1317.0
986,"['tories', 'rishi', 'sunak', 'prime', 'minister']",3160.0
987,"['disease', 'china']",1314.0
988,"['gurmeet', 'ram', 'rahim', 'violence', 'panchkula']",329.0
989,"['new', 'zealand', 'motion', 'pulwama']",438.0
990,"['conflict', 'gazans', 'israeli', 'bombardment', 'car', 'cart']",1311.0
